,Week,Online demand,Oil price,Temperature,Oil price momentum (%),Oil price momentum - month (%),Temperature momentum (%),Temperature momentum - month (%),Oil price momentum + capped,Oil price momentum - capped,Temperature momentum + capped,Temperature momentum - capped,Oil price momentum month + capped,Oil price momentum month - capped,Temperature momentum month + capped,Temperature momentum month - capped,Oil price W-4,Oil price W-8,Temperature W-4,Temperature W-8,Online demand mean at same date
87,2015-06-02,87912.0,64.9,20.30000000000001,-1.21765601217656,3.4815635385345933,14.488636363636331,19.072164948453583,-0.0,-1.21765601217656,14.488636363636331,0.0,3.4815635385345933,0.0,19.072164948453583,0.0,66.33,57.8,17.200000000000017,8.950000000000017,74941.33333333333
88,2015-06-09,104586.0,62.81,18.50000000000003,-3.220338983050852,0.09253547193091016,-4.466501240694742,10.90317331163555,-0.0,-3.220338983050852,-0.0,-4.466501240694742,0.09253547193091016,0.0,10.90317331163555,0.0,64.77,58.17,19.650000000000006,16.400000000000034,78061.0
89,2015-06-16,121260.0,63.8,16.450000000000045,1.5761821366024442,-1.8394840285463232,-5.324675324675276,13.720742534301888,1.5761821366024442,0.0,-0.0,-5.324675324675276,-0.0,-1.8394840285463232,13.720742534301888,0.0,66.19,63.52,14.150000000000034,13.650000000000006,81180.66666666667
90,2015-06-23,137934.0,63.21,18.650000000000006,-0.9247648902821259,-3.1446062587931145,6.0356652949244305,11.631419939577059,-0.0,-0.9247648902821259,6.0356652949244305,0.0,-0.0,-3.1446062587931145,11.631419939577059,0.0,65.7,64.74,15.200000000000017,10.950000000000017,84300.33333333333
91,2015-06-30,154608.0,61.77,24.00000000000003,-2.2781205505457924,-3.8117449151246374,13.842173350582199,11.97691197691202,-0.0,-2.2781205505457924,13.842173350582199,0.0,-0.0,-3.8117449151246374,11.97691197691202,0.0,64.9,66.33,20.30000000000001,17.200000000000017,87420.0
92,2015-07-07,200236.4516129032,56.85,25.150000000000034,-7.96503156872268,-5.381355932203402,2.6136363636363846,23.624358033749093,-0.0,-7.96503156872268,2.6136363636363846,0.0,-0.0,-5.381355932203402,23.624358033749093,0.0,62.81,64.77,18.50000000000003,19.650000000000006,95307.41935483871
93,2015-07-14,250690.64516129033,57.71,23.450000000000017,1.512752858399291,-6.8698728665293025,-3.7652270210410066,29.524485450674163,1.512752858399291,0.0,-0.0,-3.7652270210410066,-0.0,-6.8698728665293025,29.524485450674163,0.0,63.8,66.19,16.450000000000045,14.150000000000034,103194.83870967742
94,2015-07-21,301144.83870967745,56.55,25.900000000000034,-2.01005025125629,-8.574120603015079,5.638665132336063,33.288227334235444,-0.0,-2.01005025125629,5.638665132336063,0.0,-0.0,-8.574120603015079,33.288227334235444,0.0,63.21,65.7,18.650000000000006,15.200000000000017,111082.25806451612
95,2015-07-28,351599.0322580645,53.08,21.30000000000004,-6.136162687886825,-10.89073492587146,-10.021786492374707,23.453608247422665,-0.0,-6.136162687886825,-0.0,-10.021786492374707,-0.0,-10.89073492587146,23.453608247422665,0.0,61.77,64.9,24.00000000000003,20.30000000000001,118969.67741935483
96,2015-08-04,367328.70967741933,49.7,23.30000000000001,-6.3677467972871105,-11.63945772096242,4.842615012106455,11.513353115726964,-0.0,-6.3677467972871105,4.842615012106455,0.0,-0.0,-11.63945772096242,11.513353115726964,0.0,56.85,62.81,25.150000000000034,18.50000000000003,122328.06451612903
97,2015-08-11,336759.0322580645,50.22,23.715384615384636,1.046277665995965,-12.519829673540961,0.9593178184402307,3.2497365648050724,1.046277665995965,0.0,0.9593178184402307,0.0,-0.0,-12.519829673540961,3.2497365648050724,0.0,57.71,63.8,23.450000000000017,16.450000000000045,122289.67741935483
98,2015-08-18,306189.3548387097,48.55,22.826923076923094,-3.325368379131821,-13.453280659567158,-2.032377265528773,-7.46973838344398,-0.0,-3.325368379131821,-0.0,-2.032377265528773,-0.0,-13.453280659567158,-0.0,-7.46973838344398,56.55,63.21,25.900000000000034,18.650000000000006,122251.29032258065
99,2015-08-25,275619.67741935485,42.79,21.938461538461553,-11.86405767250257,-14.688433917659127,-2.074539739559955,-4.1954392163161,-0.0,-11.86405767250257,-0.0,-2.074539739559955,-0.0,-14.688433917659127,-0.0,-4.1954392163161,53.08,61.77,21.30000000000004,24.00000000000003,122212.90322580645
100,2015-09-01,245050.0,52.92,21.05000000000001,23.67375555036224,-10.394397346111306,-2.118488628026416,-4.7038113562861135,23.67375555036224,0.0,-0.0,-2.118488628026416,-0.0,-10.394397346111306,-0.0,-4.7038113562861135,49.7,56.85,23.30000000000001,25.150000000000034,123533.33333333333
101,2015-09-08,223172.66666666666,47.76,15.450000000000017,-9.75056689342404,-8.36554521593892,-13.641900121802664,-13.745101241018975,-0.0,-9.75056689342404,-0.0,-13.641900121802664,-0.0,-8.36554521593892,-0.0,-13.745101241018975,50.22,57.71,23.715384615384636,23.450000000000017,133006.66666666666
102,2015-09-15,201295.3333333333,46.65,17.450000000000017,-2.3241206030150785,-5.671049367402636,5.641748942172065,-16.736295733637185,-0.0,-2.3241206030150785,5.641748942172065,0.0,-0.0,-5.671049367402636,-0.0,-16.736295733637185,48.55,56.55,22.826923076923094,25.900000000000034,142480.0
103,2015-09-22,179418.0,48.5,15.900000000000006,3.9657020364415985,2.3894175467949585,-4.138851802403232,-23.894732430960065,3.9657020364415985,0.0,-0.0,-4.138851802403232,2.3894175467949585,0.0,-0.0,-23.894732430960065,42.79,53.08,21.938461538461553,21.30000000000004,151953.33333333334
104,2015-09-29,157540.66666666666,47.45,13.400000000000006,-2.1649484536082397,-2.1184697655285967,-6.963788300835649,-30.526677549617666,-0.0,-2.1649484536082397,-0.0,-6.963788300835649,-0.0,-2.1184697655285967,-0.0,-30.526677549617666,52.92,49.7,21.05000000000001,23.30000000000001,153703.3333333333
105,2015-10-06,146543.2258064516,49.35,18.00000000000003,4.004214963119068,-0.03645453598583037,13.772455089820435,-20.322779118746737,4.004214963119068,0.0,13.772455089820435,0.0,-0.0,-0.03645453598583037,-0.0,-20.322779118746737,47.76,50.22,15.450000000000017,23.715384615384636,150004.83870967742
106,2015-10-13,139897.74193548388,50.27,12.150000000000006,1.864235055724417,2.86661056175046,-15.394736842105317,-21.66134509148041,1.864235055724417,0.0,-0.0,-15.394736842105317,2.86661056175046,0.0,-0.0,-21.66134509148041,46.65,48.55,17.450000000000017,22.826923076923094,145500.0
107,2015-10-20,133252.25806451612,48.83,9.750000000000028,-2.8645315297394114,0.0357452892815191,-7.465007776049692,-23.693629205440192,-0.0,-2.8645315297394114,-0.0,-7.465007776049692,0.0357452892815191,0.0,-0.0,-23.693629205440192,48.5,42.79,15.900000000000006,21.938461538461553,140995.16129032258
108,2015-10-27,126606.7741935484,47.43,13.200000000000017,-2.8670899037476882,2.8997688590039816,11.596638655462144,-14.630225080385785,-0.0,-2.8670899037476882,11.596638655462144,0.0,2.8997688590039816,0.0,-0.0,-14.630225080385785,47.45,52.92,13.400000000000006,21.05000000000001,136490.32258064515
109,2015-11-03,130022.0,48.9,12.25,3.099304237824163,1.8129721281583633,-2.861445783132577,-26.872586872586858,3.099304237824163,0.0,-0.0,-2.861445783132577,1.8129721281583633,0.0,-0.0,-26.872586872586858,49.35,47.76,18.00000000000003,15.450000000000017,138190.16666666666
110,2015-11-10,158589.0,47.32,13.950000000000017,-3.2310838445807732,-1.5799969320447915,5.2713178294574226,-17.32548359966354,-0.0,-3.2310838445807732,5.2713178294574226,0.0,-0.0,-1.5799969320447915,-0.0,-17.32548359966354,50.27,46.65,12.150000000000006,17.450000000000017,148421.83333333334
111,2015-11-17,187156.0,44.335,10.750000000000028,-6.30811496196112,-4.040326697294539,-9.425625920471248,-5.909943714821764,-0.0,-6.30811496196112,-0.0,-9.425625920471248,-0.0,-4.040326697294539,-0.0,-5.909943714821764,48.83,48.5,9.750000000000028,15.900000000000006,158653.5
112,2015-11-24,215723.0,45.11,4.0,1.748054584414116,-5.2149275066367125,-21.9512195121952,-22.88135593220342,1.748054584414116,0.0,-0.0,-21.9512195121952,-0.0,-5.2149275066367125,-0.0,-22.88135593220342,47.43,47.45,13.200000000000017,13.400000000000006,168885.16666666666
113,2015-12-01,244290.0,44.57,7.750000000000028,-1.197073819552208,-7.212301079670469,15.62500000000011,-23.020063357972475,-0.0,-1.197073819552208,15.62500000000011,0.0,-0.0,-7.212301079670469,-0.0,-23.020063357972475,48.9,49.35,12.25,18.00000000000003,177728.06451612903
114,2015-12-08,243192.5806451613,40.82,8.55000000000004,-8.41373120933363,-9.16718620116377,2.88288288288292,-36.826042726347794,-0.0,-8.41373120933363,2.88288288288292,0.0,-0.0,-9.16718620116377,-0.0,-36.826042726347794,47.32,50.27,13.950000000000017,12.150000000000006,172198.06451612903
115,2015-12-15,242095.16129032258,37.89,9.500000000000028,-7.177853993140615,-10.423704018937684,3.3274956217162366,-40.578265204386724,-0.0,-7.177853993140615,3.3274956217162366,0.0,-0.0,-10.423704018937684,-0.0,-40.578265204386724,44.335,48.83,10.750000000000028,9.750000000000028,166668.06451612903
116,2015-12-22,240997.74193548388,36.459999999999994,8.100000000000023,-3.7740828714700636,-13.963321035197795,-4.745762711864421,-17.21611721611702,-0.0,-3.7740828714700636,-0.0,-4.745762711864421,-0.0,-13.963321035197795,-0.0,-17.21611721611702,45.11,47.43,4.0,13.200000000000017,161138.06451612903
117,2015-12-29,239900.32258064515,37.565,7.300000000000011,3.030718595721349,-15.771913861085828,-2.8469750889680068,-8.230452674897027,3.030718595721349,0.0,-0.0,-2.8469750889680068,-0.0,-15.771913861085828,-0.0,-8.230452674897027,44.57,48.9,7.750000000000028,12.25,155608.06451612903
118,2016-01-05,229999.03225806452,37.27,8.500000000000028,-0.7853054705177498,-14.670975491177385,4.395604395604447,7.568438003220579,-0.0,-0.7853054705177498,4.395604395604447,0.0,-0.0,-14.670975491177385,7.568438003220579,0.0,40.82,47.32,8.55000000000004,13.950000000000017,146606.93548387097
119,2016-01-12,213494.83870967742,31.54,8.850000000000023,-15.374295680171734,-15.176079339628268,1.228070175438578,9.89932885906033,-0.0,-15.374295680171734,1.228070175438578,0.0,-0.0,-15.176079339628268,9.89932885906033,0.0,37.89,44.335,9.500000000000028,10.750000000000028,136975.16129032258
120,2016-01-19,196990.64516129033,28.7,2.0000000000000284,-9.004438807863036,-15.440716163766133,-23.74350086655109,-21.386430678466084,-0.0,-9.004438807863036,-0.0,-23.74350086655109,-0.0,-15.440716163766133,-0.0,-21.386430678466084,36.459999999999994,45.11,8.100000000000023,4.0,127343.3870967742
121,2016-01-26,180486.45161290324,30.01,8.55000000000004,4.564459930313602,-16.508986152486337,29.772727272727284,-16.59192825112098,4.564459930313602,0.0,29.772727272727284,0.0,-0.0,-16.508986152486337,-0.0,-16.59192825112098,37.565,44.57,7.300000000000011,7.750000000000028,117711.61290322582
122,2016-02-02,165617.24137931035,34.18,9.200000000000045,13.89536821059647,-16.593491302744923,2.2767075306479923,-14.371257485029766,13.89536821059647,0.0,2.2767075306479923,0.0,-0.0,-16.593491302744923,-0.0,-14.371257485029766,37.27,40.82,8.500000000000028,8.55000000000004,111100.35714285714
123,2016-02-09,160557.93103448275,33.17,9.400000000000034,-2.9549444119367996,-11.744320369657279,0.6849315068492734,-10.992366412213517,-0.0,-2.9549444119367996,0.6849315068492734,0.0,-0.0,-11.744320369657279,-0.0,-10.992366412213517,31.54,37.89,8.850000000000023,9.500000000000028,109765.35714285714
124,2016-02-16,155498.6206896552,34.51,6.25,4.039794995477841,-2.3727558763649736,-10.71428571428582,25.328330206379015,4.039794995477841,0.0,-0.0,-10.71428571428582,-0.0,-2.3727558763649736,25.328330206379015,0.0,28.7,36.459999999999994,2.0000000000000284,8.100000000000023,108430.35714285714
125,2016-02-23,150439.3103448276,34.54,9.500000000000028,0.0869313242538361,6.9636135508155395,12.380952380952493,23.11827956989234,0.0869313242538361,0.0,12.380952380952493,0.0,6.9636135508155395,0.0,23.11827956989234,0.0,30.01,37.565,8.55000000000004,7.300000000000011,107095.35714285714
126,2016-03-01,145380.0,36.6,5.550000000000011,5.964099594672856,11.564735192477693,-13.38983050847462,7.3426573426570885,5.964099594672856,0.0,-0.0,-13.38983050847462,11.564735192477693,0.0,7.3426573426570885,0.0,34.18,37.27,9.200000000000045,8.500000000000028,103618.06451612903
127,2016-03-08,141216.12903225806,40.71,4.450000000000017,11.229508196721305,16.1034428050135,-4.305283757338529,-11.663807890223232,11.229508196721305,0.0,-0.0,-4.305283757338529,16.1034428050135,0.0,-0.0,-11.663807890223232,33.17,31.54,9.400000000000034,8.850000000000023,97365.48387096774
128,2016-03-15,137052.25806451612,39.67,6.800000000000011,-2.554654875951856,14.901038901948871,9.611451942740246,-21.25748502994019,-0.0,-2.554654875951856,9.611451942740246,0.0,14.901038901948871,0.0,-0.0,-21.25748502994019,34.51,28.7,6.25,2.0000000000000284,91112.90322580645
129,2016-03-22,132888.38709677418,41.47,7.500000000000028,4.537433829089976,16.165689149560137,2.6119402985075313,-29.257641921397404,4.537433829089976,0.0,2.6119402985075313,0.0,16.165689149560137,0.0,-0.0,-29.257641921397404,34.54,30.01,9.500000000000028,8.55000000000004,84860.32258064517
130,2016-03-29,128724.51612903226,40.19,11.250000000000028,-3.0865686038099804,16.726696441434964,13.636363636363624,-2.2801302931595657,-0.0,-3.0865686038099804,13.636363636363624,0.0,16.726696441434964,0.0,-0.0,-2.2801302931595657,36.6,34.18,5.550000000000011,9.200000000000045,78607.74193548388
131,2016-04-05,124322.66666666667,37.5,13.000000000000028,-6.693207265488921,8.520087455588943,5.600000000000005,49.708737864077726,-0.0,-6.693207265488921,5.600000000000005,0.0,8.520087455588943,0.0,49.708737864077726,0.0,40.71,33.17,4.450000000000017,9.400000000000034,76515.0
132,2016-04-12,119742.33333333333,42.7,11.900000000000034,13.86666666666667,6.824181626187986,-3.3333333333333104,65.96958174904945,13.86666666666667,0.0,-0.0,-3.3333333333333104,6.824181626187986,0.0,65.96958174904945,0.0,39.67,34.51,6.800000000000011,6.25,74733.5
133,2016-04-19,115162.0,43.14,10.950000000000045,1.030444964871191,3.206058693594205,-2.978056426332254,93.82716049382718,1.030444964871191,0.0,-0.0,-2.978056426332254,3.206058693594205,0.0,93.82716049382718,0.0,41.47,34.54,7.500000000000028,9.500000000000028,72952.0
134,2016-04-26,110581.66666666667,44.69,9.650000000000006,3.5929531757070032,3.696618118982964,-4.200323101777181,51.666666666666615,3.5929531757070032,0.0,-0.0,-4.200323101777181,3.696618118982964,0.0,51.666666666666615,0.0,40.19,36.6,11.250000000000028,5.550000000000011,71170.5
135,2016-05-03,106855.80645161291,45.8,13.900000000000006,2.483777131349285,11.018069634200089,14.333895446880263,20.363164721141302,2.483777131349285,0.0,14.333895446880263,0.0,11.018069634200089,0.0,20.363164721141302,0.0,37.5,40.71,13.000000000000028,4.450000000000017,71834.35483870967
136,2016-05-10,105266.12903225806,43.49,16.950000000000017,-5.043668122270728,9.427900654886923,8.997050147492658,17.869415807559985,-0.0,-5.043668122270728,8.997050147492658,0.0,9.427900654886923,0.0,17.869415807559985,0.0,42.7,39.67,11.900000000000034,6.800000000000011,73938.87096774194
137,2016-05-17,103676.45161290323,49.03,13.050000000000011,12.738560588641068,11.912187366232496,-10.554803788903932,13.69426751592333,12.738560588641068,0.0,-0.0,-10.554803788903932,11.912187366232496,0.0,13.69426751592333,0.0,43.14,41.47,10.950000000000045,7.500000000000028,76043.3870967742
138,2016-05-24,102086.7741935484,48.35,13.850000000000023,-1.386905975933106,11.093257156460146,2.420574886535576,26.92307692307674,-0.0,-1.386905975933106,2.420574886535576,0.0,11.093257156460146,0.0,26.92307692307674,0.0,44.69,40.19,9.650000000000006,11.250000000000028,78147.90322580645
139,2016-05-31,100497.09677419355,49.7,15.500000000000028,2.792140641158225,8.075767027732116,4.874446085672091,27.90948275862062,2.792140641158225,0.0,4.874446085672091,0.0,8.075767027732116,0.0,27.90948275862062,0.0,45.8,37.5,13.900000000000006,13.000000000000028,81426.66666666666
140,2016-06-07,105002.0,50.46,20.05000000000001,1.529175050301812,11.528906955736208,12.816901408450644,21.379980563654,1.529175050301812,0.0,12.816901408450644,0.0,11.528906955736208,0.0,21.379980563654,0.0,43.49,42.7,16.950000000000017,11.900000000000034,91323.5
141,2016-06-14,110522.66666666667,49.89,18.400000000000034,-1.1296076099881147,8.409376536801272,-4.119850187265861,26.610644257703164,-0.0,-1.1296076099881147,-0.0,-4.119850187265861,8.409376536801272,0.0,26.610644257703164,0.0,49.03,43.14,13.050000000000011,10.950000000000045,101220.33333333334
142,2016-06-21,116043.33333333333,50.43,21.450000000000017,1.082381238725194,7.398082177103982,7.9427083333332815,30.56277056277059,1.082381238725194,0.0,7.9427083333332815,0.0,7.398082177103982,0.0,30.56277056277059,0.0,48.35,44.69,13.850000000000023,9.650000000000006,111117.16666666666
143,2016-06-28,121564.0,47.61,19.850000000000023,-5.591909577632359,4.1034790365744644,-3.8600723763570377,34.37236731255262,-0.0,-5.591909577632359,-0.0,-3.8600723763570377,4.1034790365744644,0.0,34.37236731255262,0.0,49.7,45.8,15.500000000000028,13.900000000000006,121014.0
144,2016-07-05,132244.83870967742,50.03,21.80000000000004,5.082965763495073,0.2126151665485354,4.893350062735302,30.50440352281829,5.082965763495073,0.0,4.893350062735302,0.0,0.2126151665485354,0.0,30.50440352281829,0.0,50.46,43.49,20.05000000000001,16.950000000000017,147771.93548387097
145,2016-07-12,146795.8064516129,46.17,21.05000000000001,-7.715370777533481,-2.0967741935483897,-1.7942583732058037,24.115044247787566,-0.0,-7.715370777533481,-0.0,-1.7942583732058037,-0.0,-2.0967741935483897,24.115044247787566,0.0,49.89,49.03,18.400000000000034,13.050000000000011,176942.74193548388
146,2016-07-19,161346.7741935484,46.93,26.100000000000023,1.6460905349794164,-4.858339984038295,12.30207064555422,17.771883289124645,1.6460905349794164,0.0,12.30207064555422,0.0,-0.0,-4.858339984038295,17.771883289124645,0.0,50.43,48.35,21.450000000000017,13.850000000000023,206113.5483870968
147,2016-07-26,175897.74193548388,44.82,22.700000000000017,-4.4960579586618366,-5.262362014214428,-7.375271149674633,14.92163009404388,-0.0,-4.4960579586618366,-0.0,-7.375271149674633,-0.0,-5.262362014214428,14.92163009404388,0.0,47.61,49.7,19.850000000000023,15.500000000000028,235284.35483870967
148,2016-08-02,188477.09677419355,42.23,21.30000000000004,-5.77867023650157,-8.996767023641139,-3.278688524590112,11.840490797545966,-0.0,-5.77867023650157,-0.0,-3.278688524590112,-0.0,-8.996767023641139,11.840490797545966,0.0,50.03,50.46,21.80000000000004,20.05000000000001,244828.38709677418
149,2016-08-09,189226.7741935484,45.25,20.350000000000023,7.151314231588923,-7.727553542009891,-2.3002421307506404,7.4866310160427885,7.151314231588923,0.0,-0.0,-2.3002421307506404,-0.0,-7.727553542009891,7.4866310160427885,0.0,46.17,49.89,21.05000000000001,18.400000000000034,229524.35483870967
150,2016-08-16,189976.4516129032,48.22,23.450000000000017,6.563535911602214,-5.35807906050122,7.682775712515477,-1.1261261261261257,6.563535911602214,0.0,7.682775712515477,0.0,-0.0,-5.35807906050122,-0.0,-1.1261261261261257,46.93,50.43,26.100000000000023,21.450000000000017,214220.32258064518
151,2016-08-23,190726.12903225806,49.04,23.450000000000017,1.7005391953546223,-1.7079010375099846,0.0,-3.3824331696671983,1.7005391953546223,0.0,0.0,0.0,-0.0,-1.7079010375099846,-0.0,-3.3824331696671983,44.82,47.61,22.700000000000017,19.850000000000023,198916.29032258067
152,2016-08-30,191475.8064516129,49.54,20.55000000000001,1.0195758564437218,6.605606439078571,-6.674338319907946,-3.6752605595173016,1.0195758564437218,0.0,-0.0,-6.674338319907946,6.605606439078571,0.0,-0.0,-3.6752605595173016,42.23,50.03,21.30000000000004,21.80000000000004,184291.66666666666
153,2016-09-06,192028.33333333334,47.43,22.80000000000004,-4.259184497375856,8.369134631479103,5.548705302096235,-0.221116639027108,-0.0,-4.259184497375856,5.548705302096235,0.0,8.369134631479103,0.0,-0.0,-0.221116639027108,45.25,46.17,20.350000000000023,21.05000000000001,178089.66666666666
154,2016-09-13,192502.0,48.17,23.400000000000034,1.5601939700611522,7.567028584090418,1.4018691588784993,2.733485193621865,1.5601939700611522,0.0,1.4018691588784993,0.0,7.567028584090418,0.0,2.733485193621865,0.0,48.22,46.93,23.450000000000017,26.100000000000023,171887.66666666666
155,2016-09-20,192975.66666666666,45.91,16.700000000000017,-4.691716836205117,3.4156111291544944,-15.437788018433206,-5.7594579333709595,-0.0,-4.691716836205117,-0.0,-15.437788018433206,3.4156111291544944,0.0,-0.0,-5.7594579333709595,49.04,44.82,23.450000000000017,22.700000000000017,165685.6666666667
156,2016-09-27,193449.33333333334,47.06,15.55000000000004,2.5049008930516425,-1.8120281176776998,-3.1335149863759626,-10.649202733485119,2.5049008930516425,0.0,-0.0,-3.1335149863759626,-0.0,-1.8120281176776998,-0.0,-10.649202733485119,49.54,42.23,20.55000000000001,21.30000000000004,154982.44444444444
157,2016-10-04,190723.87096774194,50.93,13.400000000000034,8.223544411389705,-1.1120836122123223,-6.0478199718706165,-23.490304709141206,8.223544411389705,0.0,-0.0,-6.0478199718706165,-0.0,-1.1120836122123223,-0.0,-23.490304709141206,47.43,45.25,22.80000000000004,20.350000000000023,148850.96774193548
158,2016-10-11,183732.90322580645,53.11,9.350000000000023,4.28038484193991,1.4574106499124495,-12.125748502994039,-39.02439024390239,4.28038484193991,0.0,-0.0,-12.125748502994039,1.4574106499124495,0.0,-0.0,-39.02439024390239,48.17,48.22,23.400000000000034,23.450000000000017,143632.5806451613
159,2016-10-18,176741.93548387097,51.72,13.30000000000004,-2.6172095650536686,6.160690918607692,13.458262350937012,-38.16656680647086,-0.0,-2.6172095650536686,13.458262350937012,0.0,6.160690918607692,0.0,-0.0,-38.16656680647086,45.91,49.04,16.700000000000017,23.450000000000017,138414.1935483871
160,2016-10-25,169750.96774193548,51.44,14.900000000000034,-0.5413766434648082,9.87962030015379,4.804804804804785,-35.05417463352448,-0.0,-0.5413766434648082,4.804804804804785,0.0,9.87962030015379,0.0,-0.0,-35.05417463352448,47.06,49.54,15.55000000000004,20.55000000000001,133195.80645161288
161,2016-11-01,162760.0,49.41,11.80000000000004,-3.94634525660964,7.085958244390067,-8.882521489971317,-28.53005068790725,-0.0,-3.94634525660964,-0.0,-8.882521489971317,7.085958244390067,0.0,-0.0,-28.53005068790725,50.93,47.43,13.400000000000034,22.80000000000004,135467.44444444444
162,2016-11-08,163611.66666666666,46.3,6.300000000000011,-6.294272414490997,0.9441145119537087,-17.295597484276794,-15.818181818181765,-0.0,-6.294272414490997,-0.0,-17.295597484276794,0.9441145119537087,0.0,-0.0,-15.818181818181765,53.11,48.17,9.350000000000023,23.400000000000034,151810.8888888889
163,2016-11-15,164463.33333333334,44.7,7.700000000000017,-3.4557235421166177,-5.408736810965387,5.323193916349833,-21.124031007751952,-0.0,-3.4557235421166177,5.323193916349833,0.0,-0.0,-5.408736810965387,-0.0,-21.124031007751952,51.72,45.91,13.30000000000004,16.700000000000017,168154.33333333334
164,2016-11-22,165315.0,49.25,12.80000000000004,10.17897091722595,-8.46525096525096,18.41155234657046,-24.2394504416094,10.17897091722595,0.0,18.41155234657046,0.0,-0.0,-8.46525096525096,-0.0,-24.2394504416094,51.44,47.06,14.900000000000034,15.55000000000004,184497.77777777778
165,2016-11-29,166166.66666666666,48.07,4.350000000000023,-2.3959390862944185,-8.440295604823033,-25.762195121951237,-36.87943262411346,-0.0,-2.3959390862944185,-0.0,-25.762195121951237,-0.0,-8.440295604823033,-0.0,-36.87943262411346,49.41,50.93,11.80000000000004,13.400000000000034,199915.37634408602
166,2016-12-06,177043.87096774194,54.5,6.450000000000017,13.376326190971511,-1.1816764720671946,8.62422997946608,-32.39740820734338,13.376326190971511,0.0,8.62422997946608,0.0,-0.0,-1.1816764720671946,-0.0,-32.39740820734338,46.3,53.11,6.300000000000011,9.350000000000023,195862.90322580645
167,2016-12-13,191931.29032258064,55.7,6.150000000000006,2.2018348623853212,8.167839457909821,-1.1342155009452237,-26.90417690417688,2.2018348623853212,0.0,-0.0,-1.1342155009452237,8.167839457909821,0.0,-0.0,-26.90417690417688,44.7,51.72,7.700000000000017,13.30000000000004,191810.43010752686
168,2016-12-20,206818.70967741936,55.02,5.950000000000017,-1.2208258527827698,12.459137403775177,-0.7648183556404953,-40.67357512953368,-0.0,-1.2208258527827698,-0.0,-0.7648183556404953,12.459137403775177,0.0,-0.0,-40.67357512953368,49.25,51.44,12.80000000000004,14.900000000000034,187757.95698924732
169,2016-12-27,221706.12903225806,55.18,6.900000000000006,0.290803344238455,17.034834324553948,3.660886319845802,-18.29855537720716,0.290803344238455,0.0,3.660886319845802,0.0,17.034834324553948,0.0,-0.0,-18.29855537720716,48.07,49.41,4.350000000000023,11.80000000000004,183705.48387096776
170,2017-01-03,226630.96774193548,57.05,4.05000000000004,3.388909025009057,13.449012823122342,-10.594795539033331,-26.357827476038352,3.388909025009057,0.0,-0.0,-10.594795539033331,13.449012823122342,0.0,-0.0,-26.357827476038352,54.5,46.3,6.450000000000017,6.300000000000011,174404.30107526883
171,2017-01-10,206649.35483870967,54.95,3.400000000000034,-3.6809815950920144,7.07401696222052,-2.7027027027027195,-31.764705882352818,-0.0,-3.6809815950920144,-0.0,-2.7027027027027195,7.07401696222052,0.0,-0.0,-31.764705882352818,55.7,44.7,6.150000000000006,7.700000000000017,162481.72043010753
172,2017-01-17,186667.74193548388,55.74,0.8000000000000398,1.4376706096451253,4.5149796052323055,-11.111111111111072,-33.84279475982499,1.4376706096451253,0.0,-0.0,-11.111111111111072,4.5149796052323055,0.0,-0.0,-33.84279475982499,55.02,49.25,5.950000000000017,12.80000000000004,150559.13978494625
173,2017-01-24,166686.12903225806,55.42,1.200000000000017,-0.5740940078937884,1.2522686025408403,1.9230769230768052,-62.86836935166949,-0.0,-0.5740940078937884,1.9230769230768052,0.0,1.2522686025408403,0.0,-0.0,-62.86836935166949,55.18,48.07,6.900000000000006,4.350000000000023,138636.55913978495
174,2017-01-31,146704.51612903224,55.25,9.800000000000011,-0.30674846625766694,-0.7131643866337578,40.566037735848994,-34.05639913232079,-0.0,-0.30674846625766694,40.566037735848994,0.0,-0.0,-0.7131643866337578,-0.0,-34.05639913232079,57.05,54.5,4.05000000000004,6.450000000000017,129272.65188834157
175,2017-02-07,151045.7142857143,55.91,6.600000000000023,1.1945701357465976,0.05400540054005809,-10.73825503355701,-9.359605911330037,1.1945701357465976,0.0,-0.0,-10.73825503355701,0.05400540054005809,0.0,-0.0,-9.359605911330037,54.95,55.7,3.400000000000034,6.150000000000006,126696.21510673237
176,2017-02-14,159440.7142857143,55.75,6.900000000000034,-0.2861742085494501,-0.26466893952987736,1.127819548872222,61.71617161716101,-0.0,-0.2861742085494501,1.127819548872222,0.0,-0.0,-0.26466893952987736,61.71617161716101,0.0,55.74,55.02,0.8000000000000398,5.950000000000017,124119.77832512317
177,2017-02-21,167835.7142857143,56.17,10.150000000000006,0.753363228699544,-0.03584871840832671,12.081784386616977,253.96825396824988,0.753363228699544,0.0,12.081784386616977,0.0,-0.0,-0.03584871840832671,253.96825396824988,0.0,55.42,55.18,1.200000000000017,6.900000000000006,121543.34154351398
178,2017-02-28,176230.7142857143,56.02,8.550000000000011,-0.26704646608509686,1.124864474159737,-5.306799336650059,111.84210526315694,-0.0,-0.26704646608509686,-0.0,-5.306799336650059,1.124864474159737,0.0,111.84210526315694,0.0,55.25,57.05,9.800000000000011,4.05000000000004,117538.70967741935
179,2017-03-07,172126.7741935484,55.95,9.700000000000017,-0.1249553730810482,0.7061892767182387,4.028021015761829,91.84782608695595,-0.0,-0.1249553730810482,4.028021015761829,0.0,0.7061892767182387,0.0,91.84782608695595,0.0,55.91,54.95,6.600000000000023,3.400000000000034,111982.36559139784
